work_id,year,num_authors,author_ids,citations,is_oa,has_grant,issn,quartile,journal_name
W2518099942,2016,2,"A5084882618,A5052900478",3011,False,False,20587546,Q1,Nature Energy
W2053105417,2015,15,"A5071954469,A5067531230,A5006387457,A5000749295,A5038109806,A5089989142,A5004409149,A5003114313,A5067668439,A5001616128,A5030036901,A5044519340,A5090356838,A5005006671,A5111946807",3010,True,False,16632818,Q1,Hormone Research in Paediatrics
W2610287704,2017,36,"A5090395425,A5065731258,A5053030261,A5022965490,A5111474994,A5043885792,A5027018307,A5107173710,A5004028726,A5111663782,A5042920805,A5111832840,A5030622469,A5029419425,A5039023703,A5051289030,A5027430989,A5107922953,A5021760618,A5103748255,A5059298645,A5068113049,A5020581154,A5111843216,A5012822963,A5076520388,A5018437283,A5115588848,A5011115568,A5022704423,A5003522490,A5024227079,A5110469940,A5002661666,A5021434725,A5007385574",3010,True,False,03063674,Q1,British Journal of Sports Medicine
W2150069228,2014,9,"A5100418899,A5082140454,A5040404230,A5071880070,A5038431304,A5060367530,A5024619166,A5017081649,A5107244177",3008,False,True,01406736,Q1,The Lancet
W2119131940,2014,22,"A5020847721,A5007574967,A5021273735,A5069160818,A5059148355,A5087746934,A5030376891,A5032994273,A5033973593,A5056320404,A5067805674,A5009796135,A5079556845,A5032719578,A5055880338,A5028924440,A5011784347,A5108405419,A5080866758,A5050701088,A5077903841,A5012839182",3007,True,False,00358711,Q1,Monthly Notices of the Royal Astronomical Society
W2039705224,2014,2,"A5056388947,A5005370545",3002,True,False,10870156,Q1,Nature Biotechnology
W2296538017,2016,2,"A5060200055,A5024968347",3002,True,False,00928674,Q1,Cell
W3084100763,2020,3,"A5045903349,A5064741483,A5041471021",3002,True,True,24058440,Q1,Heliyon
W2116709840,2014,33,"A5108138196,A5040711752,A5025891897,A5037109052,A5036068671,A5025313057,A5084618289,A5004968642,A5087935119,A5022462599,A5020179909,A5037524623,A5041038663,A5051868596,A5018836358,A5072592799,A5035338217,A5009032548,A5089411086,A5055524428,A5052536571,A5055171716,A5022818431,A5002183686,A5032426975,A5091618250,A5043509391,A5049484291,A5029875703,A5059020389,A5032025339,A5025870220,A5060487287",3000,True,False,14744422,Q1,The Lancet Neurology
W2606495925,2017,24,"A5051868448,A5023777752,A5002641296,A5005582681,A5088809839,A5067992114,A5062019987,A5003081774,A5058570133,A5063661642,A5081070547,A5011631723,A5102851504,A5010939758,A5040846333,A5088627335,A5073082179,A5057489754,A5065973544,A5088559019,A5055048393,A5111578811,A5078599979,A5071731260",3000,True,True,1756994X,Q1,Genome Medicine
W3015190630,2020,14,"A5051757434,A5100749846,A5100775199,A5055357830,A5011423194,A5060787498,A5067714177,A5109521845,A5041007886,A5074675036,A5100393533,A5030311023,A5111827360,A5087385265",3000,True,True,00928674,Q1,Cell
W2606915822,2017,19,"A5063743060,A5033170303,A5101660981,A5025564172,A5056380946,A5101477087,A5066397815,A5009130801,A5081338339,A5083015354,A5053308740,A5042376132,A5021725479,A5004067604,A5035240489,A5038739772,A5047819759,A5065209470,A5100401298",2999,True,True,00368075,Q1,Science
W2953282350,2019,28,"A5079747338,A5100703723,A5035817848,A5102002138,A5100764950,A5083719308,A5100451520,A5115597172,A5100436516,A5045468213,A5061000770,A5100400623,A5083353634,A5011254399,A5028948429,A5037038907,A5084178968,A5001956686,A5011699424,A5024769173,A5009638750,A5072587951,A5100332464,A5011259455,A5031889135,A5054417183,A5102733391,A5100713957",2999,True,True,01406736,Q1,The Lancet
W3012690896,2020,10,"A5012567636,A5055432887,A5055101693,A5045689577,A5023006868,A5001387727,A5081727526,A5037868591,A5087076277,A5051290230",2996,True,False,00284793,Q1,New England Journal of Medicine
W2039618794,2014,10,"A5100420969,A5046732879,A5101429904,A5056173409,A5063775005,A5072048475,A5069011107,A5064217174,A5060717781,A5058196030",2995,True,False,20411723,Q1,Nature Communications
W2123857657,2014,9,"A5055534213,A5006206692,A5009963454,A5071121509,A5100651330,A5070251518,A5109160404,A5015642735,A5001213992",2995,False,False,14761122,Q1,Nature Materials
W2227280755,2016,3,"A5061743779,A5020022759,A5065196865",2994,False,False,00280836,Q1,Nature
W2613362156,2017,100,"A5013778834,A5089952390,A5050172817,A5000401240,A5051222892,A5091704875,A5040647849,A5014978419,A5000774517,A5044552886,A5029805571,A5091442876,A5088495181,A5065767879,A5059814272,A5103876766,A5031045426,A5085163128,A5083424175,A5062778506,A5007947406,A5005230766,A5043722334,A5021288795,A5103047230,A5052745271,A5101928144,A5022523156,A5017347172,A5035795621,A5072807465,A5071262929,A5019703293,A5037887900,A5081511800,A5024863648,A5006432588,A5070802735,A5036322598,A5014000728,A5022477189,A5085354954,A5051804789,A5035631836,A5061301127,A5074926617,A5109425834,A5042749420,A5026873890,A5001208934,A5045112642,A5083881596,A5070753738,A5100777470,A5003537990,A5075124414,A5112862880,A5008872116,A5078843841,A5015799751,A5059949187,A5011792788,A5011752427,A5081568688,A5062426672,A5031539570,A5018531384,A5034595315,A5089094298,A5065435809,A5064203357,A5019892202,A5003998833,A5078755190,A5057803141,A5084443648,A5033270808,A5059768717,A5029733167,A5040291209,A5019291158,A5052624820,A5027467209,A5038339239,A5081581200,A5086957919,A5060033755,A5037120205,A5072850546,A5090740287,A5045514288,A5016615488,A5053532132,A5004300577,A5033125884,A5068193017,A5053263729,A5102710156,A5046345178,A5037092952",2994,True,False,10788956,Q1,Nature Medicine
W2171126517,2015,5,"A5064593386,A5033401033,A5013116981,A5033504111,A5039798055",2992,True,False,20571577,Q1,Virus Evolution
W2272232474,2016,2,"A5011604879,A5100667648",2992,False,False,03060012,Q1,Chemical Society Reviews
W2772482629,2019,12,"A5012205724,A5003232903,A5007103570,A5067397258,A5063759026,A5086316778,A5050175302,A5082809340,A5068364244,A5031957633,A5109226276,A5028058562",2992,True,False,14651858,Q1,Cochrane library
W2165456770,2015,38,"A5052780227,A5034393498,A5021545250,A5021030305,A5034603597,A5000473619,A5013921145,A5039840041,A5108134084,A5058853683,A5024902665,A5057491109,A5065766986,A5017673781,A5112555910,A5012671565,A5010882419,A5088693540,A5045293467,A5054253771,A5070230761,A5029171391,A5088614851,A5028175486,A5008363586,A5056220279,A5103037029,A5028692465,A5008657860,A5031362151,A5100713900,A5104086067,A5075296559,A5074730004,A5041156154,A5024460514,A5088733543,A5074612242",2989,True,False,00368075,Q1,Science
W2971763914,2019,59,"A5011415893,A5080151955,A5085159901,A5076287357,A5054812163,A5073844026,A5051743081,A5087077311,A5053561558,A5004606076,A5019930904,A5081026973,A5039355706,A5058963090,A5018552299,A5061170371,A5059684811,A5030731778,A5070385211,A5051055962,A5102890751,A5007732916,A5024850662,A5033485882,A5083242280,A5089085593,A5077619983,A5006483461,A5100462032,A5041467673,A5009223920,A5079596295,A5000880229,A5069703005,A5087000163,A5022867429,A5040860122,A5017320817,A5114376690,A5005568675,A5050661433,A5045431784,A5100632277,A5064735594,A5061961131,A5031103932,A5007558219,A5013166892,A5100371744,A5050473117,A5057286302,A5100371989,A5079099679,A5038600513,A5067357180,A5043723571,A5068456535,A5053256392,A5064970528",2988,True,True,19360851,Q1,ACS Nano
W2583342343,2017,5,"A5008991798,A5060627829,A5039479556,A5008827086,A5051059666",2987,True,False,00489697,Q1,The Science of The Total Environment
W3009799538,2020,3,"A5002684303,A5036963997,A5077426550",2987,True,False,22132600,Q1,The Lancet Respiratory Medicine
W2099530756,2014,15,"A5045959942,A5066717752,A5110148363,A5100632072,A5100648645,A5111567764,A5090324173,A5001928949,A5036195539,A5053411791,A5045713635,A5029270472,A5061648315,A5064301551,A5089954905",2986,True,False,00284793,Q1,New England Journal of Medicine
W2736219668,2017,3,"A5021990760,A5027978356,A5043350078",2983,False,False,09218009,Q1,Ecological Economics
W3021590963,2020,51,"A5068276714,A5021381078,A5024164106,A5109457590,A5101693180,A5031767562,A5101989392,A5056753813,A5054535922,A5112647779,A5112524902,A5009921555,A5031100532,A5088868474,A5103027094,A5112138344,A5109304507,A5071381254,A5100404566,A5103901653,A5100444611,A5023466154,A5110680712,A5070990616,A5113902113,A5004919453,A5113902114,A5103901654,A5109457589,A5052531430,A5064119684,A5115694897,A5074576853,A5101898662,A5107889976,A5113706676,A5115587855,A5102357120,A5112524903,A5112524904,A5100619206,A5112524905,A5005143718,A5074255805,A5100403412,A5100442376,A5012229859,A5101521677,A5073791602,A5100359189,A5029583137",2983,True,True,10788956,Q1,Nature Medicine
W2170964688,2014,1,A5075475813,2980,True,False,13674803,Q1,Bioinformatics
W2563720483,2016,2,"A5044252504,A5066665434",2980,False,False,00284793,Q1,New England Journal of Medicine
W2655262992,2017,15,"A5008013789,A5061867713,A5054654521,A5026259559,A5060841115,A5087062738,A5071080700,A5112748795,A5005109711,A5019508460,A5026538331,A5018151367,A5008467612,A5083745558,A5011197905",2977,True,False,00219738,Q1,Journal of Clinical Investigation
W2952045272,2018,9,"A5001836904,A5048962655,A5053799812,A5067176243,A5065183765,A5048981917,A5075205210,A5025387674,A5037559147",2977,True,True,13674803,Q1,Bioinformatics
W3035011439,2020,1,A5074753034,2976,True,False,20967071,Q1,China CDC Weekly
W1884191083,2016,9,"A5077375832,A5084124032,A5085746798,A5072094323,A5112608251,A5086198262,A5112048474,A5086581005,A5019862529",2975,True,False,13618415,Q1,Medical Image Analysis
W2170486072,2014,10,"A5083883801,A5075036230,A5112460767,A5026524856,A5004017860,A5055256960,A5009704937,A5084268602,A5017196239,A5087071913",2973,True,False,17417007,Q1,BMC Biology
W4211263234,2018,2,"A5016198159,A5054705832",2972,False,False,01406736,Q1,The Lancet
W2588775853,2017,5,"A5013492301,A5059568966,A5080785305,A5103163300,A5081493752",2971,False,False,00036072,Q3,Antonie van Leeuwenhoek
W2905218447,2018,8,"A5043765100,A5086799274,A5055734639,A5014490728,A5057994134,A5037286967,A5078158219,A5033472940",2971,True,True,17545692,Q1,Energy & Environmental Science
W2063067239,2014,4,"A5074002159,A5037020724,A5045340274,A5038743387",2970,True,False,03770427,Q2,Journal of Computational and Applied Mathematics
W2899070097,2018,13,"A5100430147,A5100332843,A5071322222,A5075030829,A5050665126,A5057714467,A5100613839,A5002683484,A5056842902,A5090242045,A5069076714,A5076082995,A5015494748",2970,True,True,03051048,Q1,Nucleic Acids Research
W3036931136,2020,19,"A5068276714,A5112524904,A5029667809,A5101521677,A5024164106,A5012229859,A5073791602,A5001014655,A5100619206,A5112543092,A5057986343,A5100403412,A5052928568,A5103259551,A5112524905,A5005143718,A5056753813,A5100359189,A5029583137",2970,True,True,10788956,Q1,Nature Medicine
W2299181842,2016,18,"A5031948300,A5086280182,A5100629345,A5025646936,A5082742595,A5062344802,A5056069631,A5017076927,A5039301683,A5074516552,A5111915433,A5016084129,A5074681719,A5103506387,A5075566772,A5025067315,A5083745558,A5023066362",2967,True,False,00928674,Q1,Cell
W2161424516,2014,2,"A5110099044,A5052548757",2966,True,False,15441709,Q1,The Annals of Family Medicine
W2761590587,2017,5,"A5033785526,A5059591018,A5011126839,A5022590449,A5004787039",2966,True,True,03043894,Q1,Journal of Hazardous Materials
W1553661931,2015,2,"A5077878068,A5081428881",2964,False,False,17483387,Q1,Nature Nanotechnology
W4283313052,2022,8,"A5015181760,A5075218188,A5004681706,A5048927290,A5012650797,A5009198168,A5001701599,A5047300895",2964,True,False,00079235,Q1,CA A Cancer Journal for Clinicians
W2618096841,2017,9,"A5020966952,A5051941641,A5069683401,A5113866273,A5048019163,A5049865683,A5015840397,A5069031416,A5048318178",2962,True,False,14795868,Q1,International Journal of Behavioral Nutrition and Physical Activity
W2321696461,2016,9,"A5017876002,A5023011533,A5048687626,A5046895954,A5052056108,A5105986431,A5032384994,A5084078108,A5049374070",2958,False,False,20587546,Q1,Nature Energy
W3009976289,2020,4,"A5101897730,A5100720802,A5100635490,A5065529872",2957,True,False,17595002,Q1,Nature Reviews Cardiology
W2763871199,2017,2,"A5086596632,A5061151936",2955,True,False,14710072,Q1,Nature Reviews Molecular Cell Biology
W2565516711,2016,6,"A5101519817,A5100699858,A5100375376,A5025693167,A5101564220,A5080263475",2954,False,True,09252312,Q1,Neurocomputing
W2036479846,2015,2,"A5044312224,A5008936320",2953,False,False,00280836,Q1,Nature
W2558041282,2016,17,"A5058647225,A5087710431,A5064324943,A5065650315,A5012784087,A5042003740,A5070576811,A5034500901,A5057725691,A5050240445,A5108483094,A5002619544,A5089160022,A5035488966,A5063954863,A5033881627,A5053569958",2953,True,True,00928674,Q1,Cell
W3001456238,2020,3,"A5014591403,A5102881651,A5023916267",2953,True,True,01466615,Q1,Journal of Medical Virology
W2784570320,2018,2,"A5055914249,A5024582577",2952,True,True,00928674,Q1,Cell
W3105081694,2020,3,"A5044596939,A5112117049,A5034161060",2952,True,False,20452322,Q1,Scientific Reports
W3112785303,2020,15,"A5001026049,A5107897957,A5028576363,A5013881418,A5072689351,A5102765363,A5026578587,A5019809048,A5019062163,A5103180994,A5071587808,A5028830472,A5028473517,A5102803701,A5060742809",2948,True,False,00097322,Q1,Circulation
W2999044305,2020,19,"A5079708487,A5017082774,A5059179935,A5102954368,A5053301405,A5101569668,A5076073500,A5009567462,A5039904333,A5027154958,A5049173481,A5050109164,A5004625775,A5079439391,A5013834379,A5068654082,A5091771290,A5090341705,A5005349213",2946,False,False,00280836,Q1,Nature
W919187098,2015,2,"A5034061494,A5057283784",2943,False,False,00920703,Q1,Journal of the Academy of Marketing Science
W1757990252,2015,2,"A5027883489,A5054045417",2942,True,True,15499596,Q1,Journal of Chemical Information and Modeling
W2109527205,2015,21,"A5028144162,A5004276796,A5086456642,A5075861989,A5061339701,A5079237983,A5051550363,A5064781031,A5109400413,A5027454073,A5074232007,A5068519823,A5085125013,A5067924040,A5077353117,A5108210030,A5052870364,A5034334081,A5101494463,A5079862221,A5026262571",2942,False,False,01406736,Q1,The Lancet
W2345859514,2016,30,"A5060032068,A5054655408,A5020186972,A5102000922,A5005338810,A5063313898,A5073647790,A5031801244,A5089850218,A5087070007,A5042014687,A5033869583,A5062172830,A5063304506,A5083535850,A5070156674,A5024895998,A5026021363,A5081689137,A5003304547,A5087156193,A5033481364,A5031009188,A5024864184,A5108337772,A5109218214,A5049511213,A5056832655,A5054854892,A5063501149",2942,True,True,01406736,Q1,The Lancet
W2979586175,2020,2,"A5037977205,A5083851284",2942,True,False,00028282,Q1,American Economic Review
W2306794997,2016,9,"A5080216885,A5103176157,A5079289072,A5100361885,A5021005205,A5042562510,A5052333801,A5012009078,A5015873777",2941,True,False,0966842X,Q1,Trends in Microbiology
W2504981678,2016,8,"A5066636856,A5016218502,A5048298840,A5112204605,A5058165350,A5040321180,A5100394935,A5100421924",2941,True,False,00097322,Q1,Circulation
W2481029670,2016,7,"A5030269857,A5003195242,A5043103593,A5001193401,A5017759460,A5020748592,A5004683234",2938,True,False,24054712,Q1,Cell Systems
W2951583631,2018,16,"A5019878487,A5005898599,A5058615831,A5056327533,A5063393490,A5083291995,A5054481365,A5041859996,A5062442877,A5022787050,A5087113270,A5051194003,A5042559808,A5049606283,A5046868253,A5021701251",2935,True,False,15487091,Q1,Nature Methods
W2259481044,2016,10,"A5090940243,A5073095520,A5052232896,A5048587856,A5082884104,A5013763181,A5055459949,A5005511583,A5060200055,A5024968347",2932,True,True,00278424,Q1,Proceedings of the National Academy of Sciences
W2415475836,2016,6,"A5032974021,A5100714549,A5072487407,A5101509321,A5101482213,A5066671589",2930,True,True,00368075,Q1,Science
W2549188196,2016,22,"A5012885688,A5039246037,A5055133721,A5020094980,A5012765298,A5090332803,A5073200002,A5112192273,A5047570469,A5074211261,A5054486997,A5012682546,A5037624612,A5005498902,A5061593498,A5013210540,A5007778842,A5027520924,A5060340214,A5049450190,A5065710911,A5032761867",2930,True,False,15524450,Q1,Nature Chemical Biology
W4206055706,2022,100,"A5081239829,A5010287767,A5073216705,A5012935635,A5089472256,A5081409858,A5037397830,A5079580375,A5010950335,A5013571779,A5044967077,A5009474972,A5034304039,A5107926219,A5064782436,A5074017588,A5013651350,A5011663896,A5013646815,A5078694518,A5061573594,A5079988139,A5049121974,A5023295361,A5091092144,A5110417465,A5015908820,A5090116702,A5052821508,A5008363918,A5021525505,A5089799809,A5059806121,A5069284541,A5034119261,A5071974745,A5085651175,A5077206620,A5075147587,A5074416584,A5103581621,A5101630715,A5026062012,A5087353663,A5050215170,A5048260631,A5000891560,A5002065453,A5003368566,A5084255529,A5107889295,A5079098338,A5013334949,A5103040831,A5005629692,A5048715440,A5043417307,A5029670056,A5053893926,A5084713803,A5110717338,A5014142272,A5089400220,A5006852274,A5028286006,A5041560781,A5090310826,A5057729630,A5037004273,A5000791159,A5052615582,A5002582126,A5041157469,A5003956314,A5000725012,A5068432922,A5034054391,A5033220025,A5030386904,A5071818594,A5054941216,A5052799591,A5088443108,A5017048324,A5108108884,A5066701800,A5058704454,A5028658441,A5013365761,A5030309063,A5005862559,A5047387771,A5032372576,A5053786508,A5014800121,A5053008837,A5064623364,A5067098212,A5065405415,A5000197017",2930,True,True,24682667,Q1,The Lancet Public Health
W2026172453,2014,100,"A5004651618,A5089406737,A5034152500,A5031268839,A5058260221,A5065391607,A5018575713,A5071582862,A5019253005,A5010267150,A5027789887,A5055313088,A5052821785,A5041826406,A5003752378,A5041593378,A5048148071,A5012867498,A5055280461,A5023986237,A5002710135,A5043107391,A5037858570,A5055988079,A5054830513,A5037901921,A5042777510,A5069892231,A5012669497,A5044774812,A5055945855,A5040293891,A5079434614,A5039191133,A5037871429,A5025117389,A5068134371,A5045130376,A5062697484,A5015551771,A5113670803,A5044410850,A5076423650,A5037926718,A5007948017,A5038963237,A5010812886,A5071199858,A5046266384,A5060698456,A5015471372,A5076633334,A5105988235,A5031843826,A5069474722,A5069029201,A5040826329,A5007584955,A5045088990,A5083957299,A5062448271,A5032933519,A5100347873,A5018605846,A5084390219,A5080839992,A5074521314,A5029240421,A5079564593,A5058617942,A5039908328,A5086364658,A5041805700,A5112614302,A5004539806,A5080673316,A5018424181,A5068618895,A5022533784,A5032905289,A5035863053,A5091242410,A5061017744,A5110353073,A5078991971,A5006578267,A5013164677,A5045020644,A5090564753,A5026991176,A5018730738,A5011836705,A5071851296,A5052839444,A5079404524,A5075903071,A5014791144,A5053213854,A5058321158,A5008156577",2929,True,False,00268976,Q3,Molecular Physics
W2160088494,2014,10,"A5005006476,A5034096266,A5040182038,A5109335776,A5089847244,A5067359287,A5001347850,A5018882870,A5075665864,A5011127007",2929,True,False,01495992,Q1,Diabetes Care
W2510411424,2016,6,"A5077522605,A5005863555,A5049897916,A5107923246,A5076898762,A5079199364",2928,True,False,00284793,Q1,New England Journal of Medicine
W2783525259,2018,23,"A5009816332,A5113631325,A5101781727,A5019370884,A5012018117,A5069157327,A5035435609,A5047348809,A5085348239,A5107499112,A5112523375,A5007245869,A5062614463,A5075230713,A5052021148,A5058788105,A5112318973,A5005558812,A5056435788,A5001878085,A5090260554,A5110655916,A5100370891",2928,False,False,02721732,Q1,IEEE Micro
W2948261890,2019,42,"A5049778994,A5017305166,A5034096266,A5010812160,A5081405643,A5084981191,A5017456380,A5057738176,A5080960032,A5064500712,A5026228486,A5007855159,A5027649851,A5055776229,A5001972998,A5081288689,A5101586588,A5034509828,A5052889466,A5069410126,A5029280234,A5012170772,A5007251193,A5021568045,A5075609104,A5033245171,A5069785394,A5076097000,A5046152599,A5053469409,A5027214954,A5003566997,A5011991205,A5031856386,A5044858619,A5019441051,A5039062359,A5044863989,A5057476054,A5112440691,A5045100820,A5026948710",2928,True,False,01495992,Q1,Diabetes Care
W3159829212,2021,7,"A5088566301,A5059105539,A5031999439,A5081193019,A5036716291,A5071573502,A5034622548",2928,True,False,00218898,Q1,Journal of Applied Crystallography
W2035898183,2014,29,"A5065710911,A5113630452,A5039246037,A5055133721,A5040760802,A5009196167,A5041277413,A5047570469,A5074211261,A5001201669,A5000970952,A5082257614,A5012765298,A5075622636,A5107445490,A5091243243,A5063785731,A5013190381,A5061659986,A5103465277,A5059575641,A5111727931,A5043305493,A5103689904,A5030207693,A5054753881,A5049450190,A5060340214,A5032761867",2927,True,False,14657392,Q1,Nature Cell Biology
W2376573086,2016,7,"A5057094793,A5072703017,A5049555309,A5071080501,A5024800697,A5070736617,A5037671858",2926,True,False,03051048,Q1,Nucleic Acids Research
W3013323152,2020,4,"A5056291905,A5074319624,A5050210882,A5083753714",2926,True,False,00207640,Q1,International Journal of Social Psychiatry
W2162049040,2014,2,"A5075828431,A5061067972",2925,True,False,00333549,Q1,Public Health Reports
W2461419449,2016,10,"A5017820045,A5008129630,A5044294824,A5014724619,A5080257199,A5086213049,A5032681268,A5048369787,A5035238849,A5008924658",2924,True,False,00280836,Q1,Nature
W2921112006,2019,100,"A5012750261,A5108111223,A5029226649,A5081239829,A5101711502,A5030954659,A5081409858,A5004128917,A5013185881,A5106716984,A5025832040,A5104037557,A5054428913,A5102714914,A5004409906,A5065330767,A5070575670,A5009474972,A5017879318,A5078832673,A5082114554,A5009283382,A5011663896,A5059642385,A5044523693,A5045499794,A5025988070,A5046431472,A5023302004,A5014574924,A5003138186,A5088459011,A5063379955,A5075931064,A5063906396,A5014251117,A5089799809,A5071284932,A5059806121,A5045046521,A5111573621,A5013553497,A5071918536,A5053537325,A5026062012,A5049798741,A5048638495,A5050215170,A5064443807,A5086811735,A5110449588,A5026526616,A5003368566,A5111878875,A5091066335,A5103040831,A5005629692,A5007642514,A5042673347,A5073815544,A5048715440,A5051219603,A5032344410,A5053893926,A5045102220,A5016462844,A5027472630,A5001101402,A5075930206,A5035870050,A5003956314,A5033220025,A5087818931,A5035502951,A5000525778,A5013456654,A5067785058,A5010096865,A5076092085,A5066701800,A5012826981,A5048451318,A5010447559,A5100604759,A5028658441,A5029460521,A5006522666,A5032372576,A5014800121,A5024259920,A5031889135,A5014567570,A5059078534,A5064393538,A5010148831,A5080192078,A5030995229,A5032171733,A5039885257,A5046717129",2922,True,True,14744422,Q1,The Lancet Neurology
W4254736414,2015,4,"A5100412772,A5071212407,A5071007489,A5025689163",2921,False,False,17483387,Q1,Nature Nanotechnology
W2114031931,2014,10,"A5070808897,A5012348736,A5087778452,A5014218807,A5055048393,A5001449157,A5056373767,A5108378152,A5020748592,A5001392592",2920,True,False,00280836,Q1,Nature
W2767281692,2017,2,"A5037214933,A5080311196",2920,False,False,17594774,Q1,Nature Reviews Clinical Oncology
W2583265473,2017,22,"A5059684830,A5009003396,A5100767595,A5052712328,A5030258071,A5024278490,A5008555938,A5100668719,A5113606853,A5010278392,A5067742437,A5038228413,A5080190280,A5081243390,A5001192345,A5110223271,A5042188739,A5068917661,A5010056224,A5083312029,A5110097210,A5054165025",2917,True,False,1073449X,Q1,American Journal of Respiratory and Critical Care Medicine
W2608160487,2017,8,"A5016574266,A5029035012,A5012619170,A5003661484,A5030122856,A5101930948,A5071831846,A5043534982",2917,True,False,23742437,Q1,JAMA Oncology
W4211161891,2019,11,"A5069266216,A5083345273,A5085719975,A5083932690,A5008265631,A5086308378,A5054772092,A5087556046,A5062935341,A5020663425,A5039776049",2916,True,True,00346861,Q1,Reviews of Modern Physics
W2605897695,2017,6,"A5044258205,A5086395779,A5045966754,A5006794736,A5003109164,A5058332830",2915,False,False,10870156,Q1,Nature Biotechnology
W2560717039,2016,17,"A5066717752,A5100632072,A5034739279,A5091509029,A5047490140,A5088178599,A5075347427,A5007825172,A5084260472,A5028538844,A5071066396,A5002306737,A5018433037,A5072962250,A5108414513,A5046261528,A5008790176",2913,True,False,00284793,Q1,New England Journal of Medicine
W2473930607,2017,2,"A5100742447,A5009682734",2912,True,False,01628828,Q1,IEEE Transactions on Pattern Analysis and Machine Intelligence
W2598701004,2017,41,"A5023494490,A5041520132,A5061534766,A5047035656,A5019082662,A5032078989,A5108076864,A5005943339,A5082454194,A5006089165,A5068251874,A5041115618,A5075707731,A5101681734,A5000113287,A5011034527,A5028203235,A5007780152,A5018219709,A5076510138,A5031180308,A5081092010,A5071598094,A5070494069,A5022233286,A5032555946,A5029901398,A5035449270,A5001245849,A5012204293,A5083355562,A5089241720,A5007284642,A5069682286,A5040850737,A5056178634,A5010157529,A5084442909,A5026692680,A5013130357,A5061533489",2912,True,True,00368075,Q1,Science
W2085284704,2014,32,"A5081647956,A5006249166,A5037750455,A5024143614,A5042875079,A5049679555,A5068121952,A5082358375,A5007034049,A5013265313,A5001974222,A5063494244,A5057232821,A5101532298,A5022461817,A5071474092,A5009290511,A5028419637,A5064024135,A5013136717,A5007124830,A5041630868,A5023154420,A5067402350,A5028345377,A5024735969,A5026000712,A5111622519,A5006726610,A5008844345,A5033881627,A5056408708",2910,True,False,19313128,Q1,Cell Host & Microbe
W3184226105,2021,19,"A5038691513,A5072485453,A5052449898,A5068648267,A5085142836,A5036755484,A5073763711,A5050086410,A5065097521,A5084296936,A5062024371,A5070666090,A5008173791,A5111430202,A5055194670,A5085665804,A5030902266,A5067682457,A5065434292",2910,True,False,00284793,Q1,New England Journal of Medicine
W2201607793,2015,2,"A5076322374,A5024726266",2909,True,False,14741733,Q1,Nature reviews. Immunology
W2766208183,2017,12,"A5091024907,A5017241876,A5091088946,A5067100175,A5061292541,A5078681701,A5056157731,A5076413071,A5052056687,A5060821342,A5008498925,A5084712296",2909,True,True,19326203,Q1,PLoS ONE
W4233026002,2015,4,"A5060891981,A5007039126,A5042962646,A5083104697",2909,True,False,17561833,Q1,BMJ
W2000714505,2015,32,"A5086918063,A5038114338,A5040669754,A5018166765,A5077828570,A5026938176,A5048224712,A5089308976,A5079489250,A5090218751,A5088431604,A5064692183,A5069467534,A5111659331,A5028770953,A5075098352,A5020973269,A5079537228,A5004250075,A5043986661,A5037430904,A5081576899,A5043329046,A5028692982,A5079909471,A5052791244,A5082438308,A5022901525,A5066841169,A5090573532,A5045519730,A5109911280",2907,True,False,00284793,Q1,New England Journal of Medicine
W2082432933,2014,5,"A5009237669,A5113644044,A5045345341,A5070902056,A5083141785",2907,True,False,20477538,Q1,Light Science & Applications
W2067652191,2014,5,"A5089648631,A5000670173,A5113535120,A5017120275,A5111580021",2906,False,False,0190535X,Q3,Oncology nursing forum
W3003960907,2020,8,"A5100454197,A5101529386,A5101070195,A5112503259,A5102349608,A5101609393,A5055896550,A5014414658",2904,True,True,20414889,Q1,Cell Death and Disease
W2975859535,2017,100,"A5071311565,A5110553024,A5071794395,A5108111063,A5089263128,A5041998767,A5047936609,A5112295196,A5064464409,A5052721005,A5108119620,A5047949332,A5111781185,A5107835189,A5091027873,A5073792258,A5023019539,A5043984038,A5107847100,A5081201242,A5004104973,A5107998596,A5063001477,A5035278353,A5056342618,A5028629999,A5068331686,A5041382502,A5031132136,A5107877465,A5006083917,A5109054931,A5009050991,A5002326750,A5023972061,A5007694037,A5033144998,A5066461251,A5044920708,A5053194091,A5061188268,A5108107644,A5067713609,A5053660748,A5069730469,A5061992582,A5113924796,A5105697289,A5023500706,A5028283161,A5103188985,A5027906347,A5021922273,A5038409870,A5049262839,A5070124449,A5034995895,A5108528678,A5028116777,A5086153061,A5017272571,A5107885066,A5061359562,A5009929615,A5063819723,A5108099412,A5083474326,A5043040537,A5098807116,A5070167485,A5102807405,A5005598482,A5014004031,A5058532618,A5088658602,A5111740722,A5098807117,A5061758772,A5060203841,A5108117608,A5112247286,A5109091478,A5025715284,A5086777114,A5017466174,A5103983333,A5052505304,A5082387806,A5036513943,A5013522737,A5111834267,A5009564551,A5114115444,A5098807118,A5112470264,A5002677640,A5113382076,A5044242648,A5053753930,A5041650711",2903,True,False,0195668X,Q1,European Heart Journal
W2491859250,2016,2,"A5075246876,A5002969658",2902,True,False,22150366,Q1,The Lancet Psychiatry
